"sample_id","post_relatedness_lower","post_relatedness_med","post_relatedness_upper","post_relatedness_mean"
"Muk_IM-23-120-TZQQ",0.116162142157555,0.200920470058918,0.296114751696587,0.20277913916111
"Muk_IM-23-120-UCWC",0.277750105410814,0.47775836288929,0.634185183048248,0.47662710493803
"Muk_IM-23-120-VAMF",NA,NA,NA,NA
"Muk_IM-23-120-VOCY",NA,NA,NA,NA
"Muk_IM-23-120-VQJX",NA,NA,NA,NA
"Muk_IM-23-120-VUJV",NA,NA,NA,NA
"Muk_IM-23-120-WMBN",NA,NA,NA,NA
"Muk_IM-23-120-WMFA",0.208919183537364,0.406411558389664,0.539960949122906,0.404586244292557
"Muk_IM-23-120-WMXD",0.189950156211853,0.272872284054756,0.357907246053219,0.274043092444539
"Muk_IM-23-120-WPIR",0.181950630247593,0.2650296241045,0.349116768687963,0.263922661781311
"Muk_IM-23-120-WWPY",0.0311201418284327,0.0959045253694057,0.185114528611302,0.0998393372846767
"Muk_IM-23-120-XCOL",0.0988089244812727,0.276307508349419,0.463041913509369,0.277082188151777
"Muk_IM-23-120-XDKB",NA,NA,NA,NA
"Muk_IM-23-120-XFHB",0.1715781070292,0.276708126068115,0.454981373250484,0.288061178430915
"Muk_IM-23-120-XVIW",0.128380451537669,0.232438020408154,0.391551879048347,0.24221733379364
"Muk_IM-23-120-XXHK",0.392145326733589,0.499855756759644,0.6206663236022,0.504208015352488
"Muk_IM-23-120-YIQX",0.0104804689763114,0.0461382251232862,0.110931160859764,0.0499097888779361
"Muk_IM-23-120-YMIM",0.192781091853976,0.268945679068565,0.406026015430689,0.274701717153192
"Muk_IM-23-120-YOYF",0.422166322916746,0.53789758682251,0.652090200781822,0.53840277826786
"Muk_IM-23-120-YRUA",0.0797556053847075,0.300212442874908,0.468105705827475,0.292878570051864
"Muk_IM-23-120-YTOW",0.517152225971222,0.618110865354538,0.762199991941452,0.620947237595916
"Muk_IM-23-120-YWGW",0.16997514218092,0.264945819973946,0.431373751163483,0.272111188430339
"Muk_IM-23-120-ZCIQ",0.755238781869412,0.843771904706955,0.939810231328011,0.846523922860622
"Muk_IM-23-120-ZIXH",NA,NA,NA,NA
"Muk_IM-23-120-ZNTD",NA,NA,NA,NA
"Muk_IM-23-120-ZPBC",NA,NA,NA,NA
"Muk_IM-23-120-ZQLV",0.136408135667443,0.229056887328625,0.335863265395164,0.23079753934592
"Muk_IM-23-120-ZVXR",0.537923182547092,0.658394694328308,0.785070843994617,0.660539679408073
"Muk_IM-24-120-CDOQ",0.615674367547035,0.69398620724678,0.839318542182446,0.706133580386639
"Muk_IM-24-120-CJNO",0.897528457641602,0.951956868171692,0.983764091134071,0.953510629094165
"Muk_IM-24-120-COPY",0.638081133365631,0.739995867013931,0.887737908959389,0.744202537298203
"Muk_IM-24-120-CPDS",0.131671205163002,0.282486483454704,0.439934100955725,0.271771422736347
"Muk_IM-24-120-CQCX",0.143655410781503,0.243777543306351,0.34638694152236,0.243746613562107
"Muk_IM-24-120-CQHB",0.584764711558819,0.791842997074127,0.886886817216873,0.785531004369259
"Muk_IM-24-120-CVWS",NA,NA,NA,NA
"Muk_IM-24-120-DCFM",0.0254240829963237,0.075005829334259,0.158379511162639,0.0799940927987918
"Muk_IM-24-120-DHDI",NA,NA,NA,NA
"Muk_IM-24-120-DUPC",0.685264079272747,0.783663719892502,0.915407505631447,0.78841625136137
"Muk_IM-24-120-DZGV",0.728310599923134,0.822735518217087,0.927780689299107,0.824997084796429
"Muk_IM-24-120-DZYC",0.0776812484487891,0.154265403747559,0.245693811774254,0.156791290450841
"Muk_IM-24-120-FIUU",0.813081429898739,0.897720694541931,0.959847939014435,0.894323783934116
"Muk_IM-24-120-FJGW",NA,NA,NA,NA
"Muk_IM-24-120-FQBX",NA,NA,NA,NA
"Muk_IM-24-120-FTBA",0.874781468510628,0.934024840593338,0.978901045024395,0.931146240409683
"Muk_IM-24-120-FUND",0.547087115049362,0.65773668885231,0.830656085908413,0.661426726251841
"Muk_IM-24-120-FXOO",0.747563068568706,0.80429071187973,0.87101374566555,0.80604124301672
"Muk_IM-24-120-FZDK",NA,NA,NA,NA
"Muk_IM-24-120-GFII",0.700180277228355,0.792981296777725,0.915075728297234,0.796623976111412
"Muk_IM-24-120-GFKR",0.0204258259385824,0.082279771566391,0.204605253040791,0.0930868553444743
"Muk_IM-24-120-GGRM",NA,NA,NA,NA
